SourcePath,Filename,Bytes,SHA256,Classification,MatchingStagedArtifact,RecommendedAction,Notes
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\CANDIDATE_MANIFEST.json,CANDIDATE_MANIFEST.json,1134,ac06a72831d43e7947d09e6e390b67df6ae28598dff58a21da2a7e47f7a28de9,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\CANDIDATE_MANIFEST.sha256,CANDIDATE_MANIFEST.sha256,90,575562b7fca332dcb8ffbd857b3e57db71ebd9bc4b8eceb95fb5ba8e45b62c6a,UNKNOWN,,Potentially relevant non-text artifact; await human review before copying.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\COMPONENT_REGISTRY.json,COMPONENT_REGISTRY.json,16551,66e4dd093be298a0dea890cc88c5b1767588363f66cc8702bed9a5669740def5,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\identity.py,identity.py,1940,d47f8a248daa5469a52acb1c06671c6c969a2aa705a8b1abfd7b9aeacc7241ca,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\ledger.py,ledger.py,8122,98d176e5ad343abc782fc9b61d9eb46bf0690b5bb1f195ab41d008f6be2f42a4,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\mm.py,mm.py,2111,2d6afcd30eda7d7698fceae7a76dcffa25886cf25eb3f87bc586ca628206da02,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\parser.py,parser.py,1068,120f09fffe5e7ee1549f7c015202e56e54967ba1dba38a7d8135b65699a8a5b9,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\README.md,README.md,3468,47bd87c30330bb18ad99cf919676da91b4fc9bc76a700723bc719179c69fb164,DUPLICATE_NAME_DIFFERENT_HASH,README.md; runtime-provenance/README.md,Stop automatic consolidation for this artifact; same filename has different staged hash.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\report.py,report.py,4757,aebee112ae7b39d128b14356757b74b24aafb03d1c67fb966b2ab1a8d8fa41ed,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\REPORT_SCHEMA.json,REPORT_SCHEMA.json,5532,c2f2225abb4c275c530b87ced0a12d9bffd6aa165f1ebd9d709c9cea7f917188,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\representation.py,representation.py,3636,6acd6ce430a410ca9475d1f9221af4083df065dcc75b6bc4e1bb03ec8cf1acbc,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\run_verification.py,run_verification.py,4364,73b84350a1434f58f0acddd01db6892ffa30a81bbb785871a5418eb7030985f0,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\task.py,task.py,1617,0233628b093fac65b2d05862e7b0c210123a24f7fe6273b28a6b0735f49fecfa,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\test_binding.py,test_binding.py,1918,883b1bed09bf289130fbc99b226dbacfe4a4b4b6f8e642c3a4454768d6345ae4,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\test_mm.py,test_mm.py,17135,9af0085b6c94b5a13d3e61ae3edf96eca434191694e956e1cf75369e59c2300d,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\VERIFICATION_REPORT.md,VERIFICATION_REPORT.md,8482,1edb5251edf2718c2dcedf3ed2291470099276885d86a26cfd4a6b7d2c217e0e,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\measurement_model\v0.1\verification_results.json,verification_results.json,70561,f56ec4385a790245f12daab67b00d654c469ef29e93483a2342f48165504a08e,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\binding_repairs\BINDING_REPAIR_001.json,BINDING_REPAIR_001.json,1605,ff05ebd2ec7970eb15ae4dc0bc77e9b960379dd2893bf52291f0ea85c30d1d98,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\binding_repairs\BINDING_REPAIR_001.sha256,BINDING_REPAIR_001.sha256,90,ded67c0ad9cb9f4d6bd916ff2ee876f5a715dadbc4aa7faccf8cb4a8e0d5ac04,UNKNOWN,,Potentially relevant non-text artifact; await human review before copying.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\v0.1\.gitattributes,.gitattributes,8,705fd4d6451a31d36b3df7de96f83f30ac976c9b4a6d1e51671d8e2f33e2d0da,UNKNOWN,,Potentially relevant non-text artifact; await human review before copying.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\v0.1\conformance.json,conformance.json,23317,1408d50895688a83306b3c457eb923aae45c6dc11a20497295860323813771b8,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\v0.1\MANIFEST.json,MANIFEST.json,3020,d4f1313b8304b4c03d3c4ffdd106f8f436ea640937c86452751106e0e9f45fcd,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\v0.1\MANIFEST.sha256,MANIFEST.sha256,80,27d44b1e486588c9abf4382894db3e5de7d744999cf69d5581ee2101984241b8,UNKNOWN,,Potentially relevant non-text artifact; await human review before copying.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\v0.1\matcher.py,matcher.py,5708,e40276e60784fa4afdf7e2e15c63c8333b29b56950637aba88914355b0a18653,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\v0.1\P001.registry.json,P001.registry.json,1800,d39982525e4def3cf3ab15ba0d9b7158353279d32fa8c08ff98635d27144604a,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\v0.1\PREDECLARATION.md,PREDECLARATION.md,1773,95e53e8b23dc1be953a4acb19e932d8bfffe771161465db4b9b25cb193bfaee7,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\v0.1\PROFILE.md,PROFILE.md,5424,b6b6a236493e08d20fa5c99d7927420c347a1f7ffdc6c26ce36ea7be23bc6df8,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\v0.1\README.md,README.md,3530,b54424127d9c4176512407291f8718e5d37400cd2c20826453d4394690286a26,DUPLICATE_NAME_DIFFERENT_HASH,README.md; runtime-provenance/README.md,Stop automatic consolidation for this artifact; same filename has different staged hash.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\v0.1\run_verification.py,run_verification.py,3213,e901ad1e1512fec9be23c2ed9ac9c22f880a3a1e7f5b81d1a8f4d57f3c2c62a1,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\v0.1\test_conformance.py,test_conformance.py,1914,e802aaecd7a979f294ff520108f4615ebbf6e62aafb328cdb908c4c03445cf6b,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\v0.1\test_registry.py,test_registry.py,2996,dd9f4a13670d395d53535c0c9b7b182565e464d316685c427bc78d45ab94ae18,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\v0.1\verification.json,verification.json,9031,3d59bb3883e52cdc2f797732c3f2e9a9d2569e3605ecb96cce08e9145b346a47,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\v0.1\verify_binding.py,verify_binding.py,2577,979e4b8d7fec923083a564908ce069d2d632e8122a6a1660006676f8162a74ac,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\normalization_profile\v0.1\verify_registry.py,verify_registry.py,3250,35e88984dc2d241da65a037c25b16d9aff41984d8e5a9ca9600cdfea5b18053e,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\v0.1\development-findings\2026-08-31_nested_evidence_status_drift.md,2026-08-31_nested_evidence_status_drift.md,4434,436f8c294df9d4462f5af28e9d027a29f1edad085d1670e5c31ea12d5f1e3c83,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\v0.1\mc2_preflight_001\__init__.py,__init__.py,48,075e95b481f7634ef942c66fa4e9e54f8b88c6303db25dfd33a71d8239e2e9e2,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\v0.1\mc2_preflight_001\dummy_runs\MC2D-DUMMY-001\events\E001\event.json,event.json,188,34f03a61fbcd4eebd5ef0aefde8de6d425ed2d6615252294e27405717f8300fc,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\v0.1\mc2_preflight_001\dummy_runs\MC2D-DUMMY-001\events\E002\event.json,event.json,137,c4951bb6476d25f94b7aa57c214c7394e28397c60a77263e553e893ea107fec1,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-09\referenced-chatgpt-conversation-this-is-an-3\work\remote-mm\validation\measurement-calibration\v0.1\mc2_preflight_001\dummy_runs\MC2D-DUMMY-001\events\E002\model_output.bin,model_output.bin,116,547310977b0e88c15007d2969e76581b14639cc3ae37d31348119ea4bfd3cc7b,UNKNOWN,,Potentially relevant non-text artifact; await human review before copying.,Filename/path or bounded text scan matched AICOS research terms.
